 ID        IDTYPE  MET_DOM     YEAR     MON     DAY  END_HOUR   COUNT    MDIR  MSPEED  GUST_DIR  GUST_SPEED  GUST_TIME
 794801    WIND    ESAWWIND    1998       5       5      2200       1     260      24       260          36       2114
 794801    WIND    ESAWWIND    1998       5       5      2300       1     260      22       260          34       2154
 794801    WIND    ESAWWIND    1998       5       6         0       1     250      20       240          32       2349
 794801    WIND    ESAWWIND    1998       5       6       100       1     250      23       260          37         13
 794801    WIND    ESAWWIND    1998       5       6       200       1     240      18       240          28         51
 794801    WIND    ESAWWIND    1998       5       6       300       1     240      16       250          25        235
 794801    WIND    ESAWWIND    1998       5       6       400       1     250      18       260          30        346
 794801    WIND    ESAWWIND    1998       5       6       500       1     250      22       250          36        428
 794801    WIND    ESAWWIND    1998       5       6       600       1     260      21       260          33        511
 794801    WIND    ESAWWIND    1998       5       6       700       1     260      16       260          25        611
 794801    WIND    ESAWWIND    1998       5       6       800       1     260      17       260          27        704
 794801    WIND    ESAWWIND    1998       5       6       900       1     260      18       260          28        810
 794801    WIND    ESAWWIND    1998       5       6      1100       1     250      17       260          24        951
 794801    WIND    ESAWWIND    1998       5       6      1200       1     250      15       250          24       1051
 794801    WIND    ESAWWIND    1998       5       6      1300       1     240      14       250          24       1242
